battery_percent,time_since_unplugged_min,cpu_usage,gpu_usage,screen_brightness,num_apps_running,heavy_app_running,wifi_on,bluetooth_on,power_mode,fan_speed_rpm,device_temperature,remaining_minutes
42.26318428447457,275.79244483157265,52.15205090339575,32.083034863304924,35.19238244828907,22,1,1,0,balanced,2026.3051926327098,42.74909615151159,5.6551877343121415
46.56011759225426,270.0729534630469,59.71894080768839,88.18291565004196,32.79189599120612,37,0,0,0,balanced,4259.614745768481,53.53887752240189,8.099510200137559
90.8950759769061,135.0001011373316,94.68698647322051,88.489670831659,16.481139261337226,9,0,1,0,performance,3332.1041670315817,93.60200694230079,9.03144846655642
38.08426936721353,83.04937685906884,31.893821133027576,20.09069372645441,97.50039381743102,29,0,1,0,balanced,1736.2934424925527,83.8883345391234,6.503370192923853
53.82900147018203,118.55795993471499,34.21555180803296,5.980125500336531,15.397667798220446,7,1,1,0,performance,3326.6077406798854,92.93177482670677,5.463461585119755
79.4470362104086,116.94153423039518,21.449651239714672,24.38294501790476,87.10200135948966,39,0,1,1,performance,1440.1448960879993,48.537774449999674,12.550021669701069
42.671564320520666,86.77319561985539,85.62802452420812,35.795876157331854,79.13452821191554,3,0,1,0,battery_saver,2353.4562744647515,70.20359341063362,7.683287742211548
64.09823652164798,81.305301695557,72.00395509543397,39.69050408380473,43.82803787243135,24,1,1,1,balanced,1252.711176166719,91.26622943023563,6.530879380142186
86.92455233094078,258.4578180074361,14.50785639832177,55.692567659738124,11.69266263668191,9,0,1,0,balanced,2657.1800706855574,76.30807430695916,19.45778130583629
95.204459247476,21.888714284713842,93.35906160781691,80.95524841183918,10.548631448368257,10,1,0,0,balanced,3945.644861452052,41.10147156498928,10.449040698403191
18.971980688258604,203.60574344777865,70.78655373450044,29.731321071644622,28.35944566245309,32,0,1,1,balanced,3501.1515992218165,43.83212136465679,5.0
93.02582439034197,52.67319538547924,81.54698986444771,76.49860819492876,54.448892203041375,30,0,1,1,performance,1855.986815359439,63.202000341191045,10.88596790455278
51.751047842556126,104.0072621248249,9.333571025588084,8.413102883396421,51.21189803666362,28,0,1,1,performance,1802.858098871538,61.1388467754799,9.901243347231043
29.533216888401043,19.40136720631622,50.44648270479509,3.768722907589325,62.67633189084348,36,1,1,0,battery_saver,3523.834066267281,88.93310973851251,5.0
48.61789684263482,81.72211741978316,67.87384580543353,45.364066481111514,79.4763378694686,34,0,1,1,battery_saver,3398.514413907539,82.9141685695056,8.182102412926367
98.10309465212032,230.7579002640554,53.865192611465716,5.36960009975444,43.96191533741852,24,0,0,1,balanced,1669.3730168998063,47.2683958849329,23.84934339747631
51.79871892932261,265.6195820396303,64.99827191293497,35.32408211108071,24.432732595838566,22,1,1,0,performance,3417.8962316222423,44.922398868963924,5.341214256985673
36.23140297731328,67.23661841880775,78.60866572314252,80.7100305182311,82.00440251455815,16,0,1,0,balanced,3776.4697608067304,87.68080459023156,5.0
65.17308116008894,139.60080393841764,38.69033566641766,21.733473258672603,39.942161319808974,25,0,1,0,battery_saver,3728.813869102487,64.73671958786902,20.128217832435773
27.81383378392834,141.6268903332247,81.38018080568388,63.53781976124129,35.81937080140156,5,0,1,0,battery_saver,2538.477670476873,49.311651457220805,5.743632032370468
12.207016170323072,262.1990164221605,19.662449428876165,27.212885315106018,78.78808345863118,21,0,1,0,balanced,3886.672963386283,89.42243111817521,5.0
17.243573581511676,229.07691680986582,29.379744952373727,4.042804971792204,94.072549427483,16,1,1,0,balanced,2486.380662094661,79.62033105517051,5.0
17.164354700988383,154.4100882920469,8.901105793459319,50.10215232692784,92.34651538096811,39,1,1,0,balanced,3330.8522546850986,49.016220079229946,5.0
19.430755883667963,201.55341294106023,37.7984130201726,75.13681414830765,22.36981832714607,37,0,1,0,balanced,3709.0395476865747,73.34512654434022,5.0
18.188581401693963,254.3591611189007,39.191859034170825,36.852160350835746,55.28423381223696,3,0,1,0,battery_saver,3693.0758365269144,65.81064533671497,5.0
65.8831007563054,3.852147253637938,77.47435374865259,55.556444381227834,18.358325535535606,21,1,1,0,balanced,2344.982159179326,54.094016475296954,7.915442809439729
22.27860801791876,121.46411928396454,63.78176032606904,81.00212378919532,96.48783630157598,17,0,1,0,balanced,3083.686054429999,72.50894138782232,5.0
37.838391915767005,272.26570701584654,44.30503023401,71.0725061463289,29.370509728915543,27,0,1,0,balanced,3226.009286394656,64.2112025849511,7.304435788197841
90.19489894107113,222.35359622234148,63.69025807613734,17.448875945353738,27.768661728919724,3,0,1,0,performance,1974.999234977851,70.8908408610939,13.067357449487046
50.026355824972875,163.30957092588832,9.750501546412204,66.00455634285052,89.99971057058315,33,1,1,0,balanced,1227.0510981662658,56.11678475636144,6.321368246521856
68.41798515949759,159.3637135835049,21.224438241653846,45.17037226441368,97.10654996097685,39,0,0,1,battery_saver,1527.6382984815796,79.88671762669588,14.005864890232301
21.370387764154835,104.9832591837269,61.42530697175795,67.13701270974762,72.78690333657309,24,1,1,0,balanced,1314.1236234628166,63.46481044519612,5.0
23.267456786823722,156.63563955881284,62.7230137302772,44.50639954699964,20.89045303293024,22,0,0,1,battery_saver,2185.5367784047558,84.72171379889785,5.0
8.882518545315492,196.95957663957253,74.67211928366844,11.516234769747257,53.72700494866064,7,0,1,0,battery_saver,2275.6177770837576,73.44495818252435,5.0
21.04883099185563,126.09054849020913,41.2699783148242,51.291850202031526,83.49445846554434,17,0,1,0,balanced,4057.771325895885,53.389854575041,5.0
31.46608220803607,214.53179077126,70.02986869545406,44.29205931576059,61.522946533742065,4,0,1,1,battery_saver,1612.2670455529683,58.74450118189265,6.901316108260662
21.81599600629095,258.50843595085536,66.55822993041704,46.61295602772976,21.93353692555012,14,1,1,1,battery_saver,1810.8003463217137,55.76471981183577,5.0
13.426740706920283,47.25076960727349,91.70540405328641,79.10122082812832,25.469897455290504,9,0,0,0,balanced,3246.088688412076,59.7616918516737,5.0
16.460407754557075,136.0125598224099,24.361720378221126,80.53533420356263,87.77275082513245,4,0,0,1,balanced,2748.1991564940126,49.43238765842479,5.0
48.77398296310895,122.99800729423924,54.651160737737555,40.81833960891465,57.43262473187351,10,0,1,0,performance,4477.753011724284,66.15812940354003,6.634073264712978
24.601703248550287,206.5519764108687,59.158799789942236,41.015883715207956,73.52530963900412,11,1,1,0,battery_saver,3714.4728064426645,42.70092704681245,5.0
39.60563679956717,75.71037211212088,94.87830964407986,46.36682629853544,43.57562736097583,29,1,0,0,performance,2092.1223618085237,59.137462143294975,5.0
52.8246407312114,192.4350235707306,23.10657279499865,46.763035050083126,57.923702462695736,30,0,1,0,battery_saver,3581.0716791879454,63.480004119117396,14.855989230101107
70.58750871978971,263.36928327771494,52.0896217970563,85.53484297612013,97.93928263489225,39,0,0,1,balanced,1953.516136083487,82.02120296421414,9.308545537492137
8.734653284904399,126.02134833829318,36.1566776942275,58.44604206397441,39.67327332713243,17,0,1,0,battery_saver,3449.2210512925876,87.43372014449292,5.0
80.94398789635905,273.3936942937868,52.33036717210998,24.971129539914955,70.7309674757447,21,1,1,0,performance,1320.527418872981,82.51124650704175,7.362420596647891
64.65053700163624,297.95595794111006,25.891574189279535,47.83831172585909,25.52550014757068,32,0,1,0,battery_saver,1858.6708160814055,44.50665902939027,21.644418137229046
12.767108035142831,32.72152293443767,9.28511405847393,56.45012246171846,20.956589673429995,15,0,1,0,balanced,1538.682875947714,76.40353906849205,5.0
87.98996929014383,70.68290320747273,56.530890850792,57.57945489125681,80.52761001331268,8,0,1,1,battery_saver,2615.52634490348,86.87831558861421,14.38522315299452
92.48287805052226,285.16354569314586,35.22688842747489,52.67288036143644,85.96973889884491,32,0,0,0,balanced,3026.1761572585447,69.08966992727764,16.287474791033706
10.802406186212057,287.53997825793465,21.374726157359028,15.996253915938363,70.14805258144739,3,0,1,1,battery_saver,2056.120304551516,91.45221234702886,5.0
31.303376573984355,30.21447534064079,34.15420094702304,3.023387017155673,24.237625379002758,27,0,1,1,balanced,4429.079481532544,88.60002436417882,6.649133148649601
81.58912158034083,5.484551612763868,9.435218130297043,30.405874713016896,31.652916907828473,37,0,1,0,performance,2554.9208431752295,88.29625733423214,12.116708184785873
76.08467058644754,49.16890695367025,90.5398010681093,38.47699391042282,92.00581372856004,28,0,0,0,performance,3053.8466640865063,93.02285218815271,7.559883677679988
22.529496838855845,298.8078222312922,57.30331234759344,5.562381561847794,35.98336439197807,15,0,1,1,balanced,2729.6353720957736,82.09513404962408,5.0
24.88818571698748,54.81988536659537,78.32918132123224,73.34706042178615,83.69744645774058,21,0,1,0,balanced,4048.468828581706,77.72469470628332,5.0
40.19484976518129,151.26173440988492,43.080637779295735,30.966969375924638,35.73435600193615,12,0,1,1,balanced,2423.3572790509065,81.4026294086562,7.580355214437096
51.02968359314703,254.6769002027228,86.29832008095671,82.22694715606542,94.55163123910911,9,0,0,1,performance,4312.198690915824,59.68767754087948,5.53450991878047
63.734203295378116,7.100081595773696,48.4986399397028,13.896909705803864,92.30076215533028,17,0,1,0,balanced,3856.385852021,40.45899088643091,13.073909006616056
40.04679575912838,181.74220569527938,56.65507899806025,5.124146124358209,13.893685626590916,25,0,1,1,performance,1449.6595960696354,42.41615999884592,6.992306884291985
48.94079803264905,83.83060921201768,49.261458205639116,43.40844939476896,79.33725881806677,38,0,1,0,performance,4114.844548803686,86.89748962870739,5.6679612347457455
76.00973912270688,258.8381400154797,70.99504662808864,17.021640314313597,25.251558421096636,33,1,1,0,balanced,1799.1907841003986,62.55064206877668,9.972918415640454
8.484904274606802,85.75488362995968,55.99904698418561,84.3659348020075,29.374446331574333,10,0,1,0,battery_saver,1396.5147143732806,59.932742093231326,5.0
28.981509712681973,206.33996036429076,29.443903122235795,0.9273058608365059,51.386069109832825,32,0,1,1,performance,1931.4471157593819,73.69917640890449,5.0
72.76821065903248,202.59167010177168,18.098557819038167,37.135770755313146,61.86863347745051,36,0,1,0,balanced,1481.168254441395,47.69866785188098,17.64844156126634
90.04464958028393,67.22657110903236,59.551194999467995,83.40729942106515,39.32197470734428,35,0,0,1,battery_saver,3253.257404328682,69.91719540975124,17.17552122538378
53.60935700098828,11.404960760636685,49.02619653923326,34.59763860567915,61.78450289987883,3,0,1,1,balanced,2676.7298355982866,85.96188249440763,8.72765559142919
55.550781100204986,123.36562256183379,13.637812702650166,8.379835254041467,25.359253420702295,18,1,1,0,balanced,2766.94955324083,63.39952660311425,9.168448977220608
15.181341077278725,87.46875243779505,40.60557192139416,27.260544857560838,12.010388894293337,13,0,1,0,balanced,3234.761138017687,68.48931211075005,5.0
47.50417484822819,242.88434713449888,51.32987798004082,44.82093544509901,61.41019495255868,29,0,0,0,balanced,2844.6675769923213,49.04632625736951,9.313049283780492
55.5986403132272,240.30889234814825,79.4203910443031,16.66365186089998,56.567373396608694,24,0,0,0,balanced,4472.284349435045,80.53075443593997,8.976454005894864
28.034697845299316,137.65016170559502,11.849095025002612,41.99055346289357,72.06885676683325,21,0,1,1,battery_saver,3258.2988202191204,70.90659137829651,7.4512788107872145
30.57810694019119,182.34715537164246,36.36458134214026,75.27088762072538,68.4839855771042,8,1,1,0,balanced,3134.502693635342,70.3539316903678,5.0
40.841995494939155,181.67359528009064,79.03905104393468,78.53561731769517,90.77377422105599,22,1,1,1,performance,2567.5404873175803,52.409390826331666,5.0
6.906763788884005,248.3202863798594,63.35815385944209,4.43346612396589,51.35217581453913,5,1,0,0,battery_saver,2673.08741008218,90.45178881430445,5.0
35.59752073040194,128.07572182283604,31.09624896234081,14.481302224731614,10.753252722364783,3,0,1,1,balanced,4465.333754855588,58.94266963840309,11.026601694667379
25.08756066467174,83.35855725736221,81.08016098203781,24.776112219012376,66.75874134371686,25,0,1,0,battery_saver,1218.1195406744432,92.8660164313994,5.0
36.112248456901895,80.24544052402369,49.39642225064231,53.537926579884164,70.76191866428965,5,0,1,0,battery_saver,1713.0009985362472,58.794045640999435,8.269163996286123
16.377402522828866,161.32149150537904,49.85167021794145,32.48952829132204,56.934549045637276,36,1,0,0,balanced,2332.024363640277,89.51714069236118,5.0
89.60009167029003,135.29531261693157,92.89286052803459,75.96368221014679,72.0374383217094,19,0,0,0,battery_saver,4184.561941390686,70.71860303250918,13.874092015437055
61.39128308763462,132.5961105244959,90.24048529127406,64.50046814546438,39.12254319125374,29,1,1,1,performance,4295.168186707358,43.52490295345959,5.5144217259493615
69.51472031872652,28.250064387822462,37.267941503285954,9.041042080215739,23.392747287197125,25,1,0,1,performance,1390.0926389768306,92.48780803783791,6.890968644700081
79.97126766769713,215.8625184663685,17.652121579677406,56.210175226088204,69.8098297560766,13,0,1,0,battery_saver,1667.3583912636902,58.29186735901108,22.136431521315462
52.35200889826044,64.90726970659131,34.31000590502846,10.171136281228058,32.06677862939758,17,0,1,0,performance,4111.352892290437,84.76943374858732,7.720799322710175
13.257427368305251,59.889135432407684,7.743493428024923,22.953210267281406,51.06843183557844,28,1,0,1,battery_saver,2098.540627717477,71.11373781287192,5.0
56.02512147276204,124.41473776294065,6.869109803935208,16.008357018080524,54.24604575504838,13,1,1,0,battery_saver,2523.626921250691,53.43384701482386,10.559649017951003
60.749906211983514,69.10572414372263,40.59699226262773,15.575575428063445,52.94795954215496,9,0,1,0,balanced,1215.1517464717756,47.71449397508561,14.742776517392292
75.81675004751135,175.5736219250966,89.69178404275108,55.47559722991733,63.86042293119603,10,0,0,0,balanced,2821.811316095841,52.895982597533006,12.015879545336393
46.00765689181954,112.06753846100698,83.4221607108987,50.724443029874536,12.650833803327297,7,0,1,1,balanced,4055.498963442174,69.97317252906093,7.948163242865755
17.120128765578556,135.22460505524424,51.02985505258607,15.842533750895418,99.07142454370793,19,0,0,0,battery_saver,2403.1620390589114,67.9453055991826,5.0
31.958711050878826,161.61362715960462,55.87037430537476,89.11555248765886,74.46794265447141,25,1,0,0,performance,4107.032288039243,54.84706035053845,5.0
39.49281815787033,61.85712122205965,5.534014707145083,37.96530591314644,48.28490036188864,4,1,1,1,performance,2344.8508926534187,48.64213388965514,5.0
66.36213792650211,47.569735236793406,24.395104025038894,8.736239533944296,27.219702726121987,29,0,0,1,performance,3371.9523341192007,59.286571575138694,12.779403483948268
59.22393894354663,264.2461489592078,7.229671424094537,10.85121152596036,17.215959019902066,23,1,1,0,battery_saver,2168.988694739892,48.74344046293622,12.719903401633314
38.82918896029539,130.6833871465949,72.90855794258488,52.550434235393524,70.49713785635097,9,0,1,0,balanced,2898.6270685933723,67.84014345594206,6.140762519684186
98.71894863533308,124.21598928012921,18.108121642384795,88.11624630451256,38.526005346270246,28,0,1,1,balanced,3933.42924315425,63.84286787936372,19.80295524890249
62.54860783890428,11.648032931579603,83.21423922291352,51.475599145727806,30.65306124248812,32,0,1,1,performance,3999.741447969883,64.68589377468827,8.014984609537512
27.536545214919474,149.89491447363056,62.89918823082094,85.41373289549735,44.19589484011001,14,1,0,0,balanced,1452.5404531540007,54.36786156572961,5.0
14.669334898938356,166.696746761689,25.6476808864142,39.97195656822241,63.36307790269391,13,0,1,0,balanced,4266.683052040622,45.13455977626928,5.0
19.52161822251154,168.09342041544528,19.194828537492477,39.22569932868108,70.45346950156011,19,0,1,1,battery_saver,2922.018189965654,72.24391741565836,5.0
28.365984196528274,212.40231962754243,61.48622308307478,45.0006623384294,68.0653062419077,12,1,0,0,performance,1923.3912513628443,93.56979657826432,5.0
20.26473045965779,54.06706866231252,86.07532822540911,62.768291233999975,87.69390251427762,18,1,1,0,battery_saver,3943.3633402308496,76.78633446197429,5.0
22.723867284874046,76.41471713495503,69.65241970229435,33.08543698061994,29.68816879631037,17,0,1,1,battery_saver,3296.2294397051655,88.83873931291708,5.0
32.084041025915475,243.4084091038934,36.369198644303985,77.74974294110613,67.3071546877422,17,0,0,1,performance,2876.405180715741,45.30047269167828,5.0
21.470491553001708,284.2040144361748,57.86452357417824,2.6353246291331613,19.10029385674847,22,1,1,1,battery_saver,3878.620544328414,43.34271831919472,5.0
90.19271533951039,41.64389146282887,32.96855258351792,39.57877755255981,59.314122090926006,6,1,1,1,battery_saver,1872.7145970234296,82.1341304198894,11.848430663060888
12.62220583785601,149.79721679706023,94.9234610100793,45.989266498192606,62.55625622407041,34,1,1,0,battery_saver,3117.832294455917,65.00755784043747,5.0
54.82858200917419,65.03869956913647,72.3955269615666,54.632901443678655,29.46135690407563,24,0,1,0,battery_saver,4373.972017813954,85.48008178484699,9.758631034403997
43.98769856401784,18.96187733813975,60.294347578107825,24.846472112927692,45.25238169921131,37,0,1,0,balanced,3302.405923406625,66.44306476004253,8.788352202078574
98.3259686063176,98.3254980997145,43.09332284892463,38.47319738872518,84.44736006254222,16,0,1,1,balanced,3176.0618984154935,44.10579226380973,19.228674280001925
15.643695705964973,43.96259993007961,60.633706123360156,43.6083975192651,23.35681483776671,32,0,1,1,battery_saver,1297.2056303000625,64.95719295941375,5.0
42.79628190934545,213.26998895683963,35.74544562206013,61.821898081489195,49.10555778542562,33,1,0,1,battery_saver,1802.7432348025286,76.63416749256336,5.559138494954078
97.09969116116004,160.5838986877619,7.597835551222768,69.61897662622326,93.94597640903066,12,0,1,0,balanced,3220.076845270659,68.41019365124217,17.94147211930495
87.22317695992813,44.00650682610296,40.55796701209695,66.40445946094084,55.36980349296408,8,0,1,0,balanced,3518.790937469728,51.94208020438654,16.86258803473513
82.6218467401816,3.7632349332487958,88.74327376218802,30.742474706062676,75.26203406499583,29,0,1,0,balanced,4169.431685879622,90.82695788180976,11.010799933272928
29.500768569269283,242.6389576582396,61.367098529647926,89.95054706927672,84.41794355999959,13,0,1,0,battery_saver,4075.405919093215,76.59696962208162,5.0
21.234320802056253,53.68212744311001,12.556013276381144,76.37987806084615,28.33969373609432,38,0,1,1,balanced,2387.507635898445,68.95693399448095,5.0
68.52110589282094,182.25877602400902,84.64942520555233,23.402103583047204,29.639551197963915,12,0,0,0,balanced,3476.5540526999575,66.12024693626024,12.843974615122185
93.29071896712065,101.73965200994692,29.198736440736337,17.55952251055448,78.27323104885451,18,0,1,1,balanced,2730.92869122858,73.68911162769948,18.88585848976667
57.89247483632333,176.06029555619565,26.93925437744547,28.261912552505144,77.79760643587608,26,0,1,1,balanced,2774.2190262024487,65.55207545499084,12.361503556283498
59.303205499640484,95.38043446771488,31.738187190228874,40.71103676996804,15.416498857565717,23,1,0,0,battery_saver,4319.643032652574,56.963936302621974,10.156531698639993
31.598013897726997,26.994928646983997,56.94820125133617,76.57194404876525,39.02484166254679,38,0,1,1,performance,3618.2003961905025,61.372251484640515,5.0
78.10182865323401,67.66205255876832,54.02192840905789,70.0526037415081,45.86792427175942,25,0,0,1,balanced,4394.899699914833,50.58032219391502,14.357958987934358
22.76915611296472,57.229511377243604,49.22723791605936,76.61215111552885,84.61363631240383,23,0,0,1,balanced,3757.088659197365,81.87454430230136,5.0
35.74952745840315,128.9777863794535,69.57831771613643,24.476140341929565,47.96760298867637,34,1,1,0,balanced,3594.577143100448,84.34005398294451,5.0
45.41646166855959,197.82685124442105,33.48839582014631,53.411510020665254,93.33360013629193,19,0,1,1,balanced,2611.026898174173,80.39599544411891,7.180191404597722
53.22298597502323,79.8780164089609,75.3858069415188,25.4924156049637,99.6946999426576,19,0,0,0,balanced,1551.3607846280909,65.47687360517561,8.634827789699182
28.028924579432623,4.608910654884768,20.77895105407392,9.812084464754383,80.26535491249146,23,0,0,0,balanced,3280.1957495095967,51.816957292247764,7.150790797515653
15.909498350224336,156.1622719151623,75.43587101693083,61.57779691272126,69.97480206105317,6,0,1,1,balanced,2745.5590788049353,92.94362913365129,5.0
63.0089040319551,182.12208731833263,64.74290947252545,12.86977960758949,45.27074493884105,25,1,0,0,battery_saver,3148.8574892394645,82.39198598303662,8.210026263927993
32.4199025578243,288.8982777065411,66.48874785928278,60.092798553582426,16.033550144683005,27,0,0,0,battery_saver,2131.7494414955745,82.67590564585642,6.188925704137035
60.217631035148166,177.2517701248808,48.3398057414534,58.316787441486824,61.582488075651746,34,1,1,0,battery_saver,1846.846510322076,74.3454753459811,7.512327610672164
19.664457951049222,141.88059525406442,65.03013794127781,72.92235999816153,42.55344149895918,8,0,1,0,balanced,2074.971610725778,55.518853029795906,5.0
50.70830967620766,172.44708614341346,12.181734190351166,12.559914410720795,41.58082682491092,16,0,1,1,battery_saver,3369.964851337881,50.06440214717774,23.26651933059569
55.595996092400654,278.4422883287461,81.63960053444305,70.51321336579298,71.8938327438492,18,1,1,1,battery_saver,4344.844615606696,46.15561686292819,6.517960216896423
9.923235998130556,248.68506553489223,9.999251013888141,89.93488733516133,51.72754227369722,34,0,1,0,performance,4473.360759306386,74.28283024045157,5.0
36.977406428422455,97.5706412757786,18.38673588843477,76.5938203727312,77.68844602943051,18,0,1,1,battery_saver,3868.5606799245497,49.85423047733789,8.895489425628991
17.769394309202553,71.93905473348404,56.91107376475127,67.66308686948996,45.83559004168412,21,0,1,0,balanced,4359.9449821996595,60.628699475528066,5.0
11.020622194912935,79.52745009745601,71.54703099110223,59.59488192252368,23.577704693790636,39,0,1,0,balanced,2136.6422995801254,85.08218666679781,5.0
99.0462220770448,151.8218908748487,11.86264079116281,37.96033362168865,51.52127735712219,23,0,0,1,balanced,1211.6982427523344,55.944094406258756,25.870143878242576
35.623615272598684,223.47078591734476,87.86883327100878,65.7450151102442,95.5911262892827,17,0,1,0,balanced,1840.3865637191875,54.61287482938449,5.129029828767673
81.93807235619032,151.46254294770566,92.62468839206288,65.17602316264079,82.13721662049025,28,0,1,1,balanced,3293.6917853903633,79.45339100923238,10.472837581475147
29.190862202557565,21.271122352605662,59.535515570693995,56.83484544185594,28.517432956603006,32,0,1,1,battery_saver,4167.750003877959,68.63881855090824,6.508862242647168
69.74275861127327,217.3506294315543,48.31191098391529,71.66505404680456,45.21704514804484,17,1,0,0,battery_saver,4219.248803015989,70.92959876126037,8.866542878574384
77.22164668952023,241.9850684726152,71.72554750517747,40.38874995841512,93.5012885698484,15,0,1,0,balanced,3941.1492194649686,47.089454164669014,12.862914684336916
61.585680357745204,87.55986167079617,34.552161709448484,10.912744091915158,21.132915285390986,29,0,1,1,balanced,3715.7812467706062,55.71610749453051,18.11848377455747
49.799737912265044,199.57359604572176,49.39379906945958,50.316095484831365,32.85552176784424,25,0,1,0,balanced,2203.8310031985225,60.31792021623596,10.48438551253431
44.12488684399051,128.55097841526361,87.45359241329612,23.853917584020834,33.60003812847067,36,0,1,0,performance,1489.5456922837743,93.34844156309109,5.0
38.14248532158455,266.8466873625054,91.00898827173802,34.59897876862352,61.383958809578516,36,0,0,0,balanced,2933.156515006617,42.280374111324036,6.478043598126891
93.30526870354346,253.72244189006122,88.43622044460665,1.567341354710342,46.96599877401905,25,0,1,1,battery_saver,2306.370410667265,87.03957851498205,17.609016285122227
83.90884373983427,158.10416749458304,28.620326026745612,34.4511529126095,17.18836065966699,22,1,0,0,balanced,1622.9610239106332,46.886885849548335,12.594468975566214
96.67755651331869,207.76015819826475,25.922213619508707,72.79209955219092,66.62633091193771,11,0,1,0,battery_saver,2712.347537610486,94.32568593350766,16.61247257199305
16.80823623112675,265.1215606056091,31.789805533638283,48.845013024442935,18.91700780681352,22,0,1,1,battery_saver,2934.4112056991435,50.6119516590847,5.501156442005629
74.4324101443462,149.21938601340437,44.71800011496142,0.8820474240573939,64.57734387811703,16,0,1,1,balanced,3755.046804212006,55.900743260173165,18.135442534588336
94.1423433979986,94.66197140615776,33.27506715127672,42.28594382158626,55.63075422034232,28,1,0,1,performance,3866.800465556909,85.61954438335374,8.722509595833069
22.217141285737714,226.3461752349648,38.67915161651522,26.23064828808667,54.43017946527813,29,0,0,0,battery_saver,2746.112782917297,59.690507885701926,6.716095153478686
11.317145399843863,66.79981018062284,60.85732569086836,42.9795589857454,16.074662076930686,36,1,1,0,balanced,4238.428565365739,75.65472757958831,5.0
75.40646168255562,117.17081325380657,73.62731093845782,36.42234493030893,67.52984021951823,31,0,1,1,balanced,3802.585217117681,72.1246771400672,12.18530550091338
59.57494575209163,259.8524438949313,71.20023784411254,83.87812976016434,48.81882327303977,34,0,1,0,performance,2627.2063818051784,77.7459416161771,6.563178868631637
84.97373379203584,217.6022797405252,78.29812103712368,3.705956906671423,46.99955100571179,7,0,1,0,balanced,2355.8273251924397,85.285791362474,14.16027113314364
18.2783757794975,121.73949056900227,7.896596289386196,61.5229210153739,63.6806256776683,6,1,0,0,balanced,2249.0103479753748,56.46459478024467,5.0
80.55039462668957,65.20860622009886,9.296041071088048,76.59239366715673,64.56232539518928,25,1,1,0,battery_saver,2730.259087899603,88.06023321713478,9.900861604503385
24.15459540453573,107.43454885883872,76.04446646197664,86.33147261854279,11.352996618578967,23,0,1,1,balanced,2290.007009538803,93.62855680222219,5.0
20.54731457224193,85.94714061900247,52.97709400921687,15.98726038898663,21.270331108288598,35,0,1,0,balanced,2747.130935465186,76.99962687043066,5.0
20.605250803444328,53.65069709521232,57.032660638590826,47.81743217695745,31.286639876024857,26,0,1,1,balanced,3104.9720267993316,71.13573548121919,5.0
82.3845984219813,223.25654115613133,9.732817419293937,3.9230619585490722,71.01796000113812,18,0,0,0,balanced,1747.859827628824,94.08941246270518,16.180741890481844
68.193735966139,76.36889616820127,27.97824210541438,44.92651720095797,61.90670143266467,34,0,0,0,battery_saver,3833.0499048628476,45.039987588590805,19.337035368468698
54.69121535306633,136.7960735801614,62.451887439692996,11.291228058688374,78.18662191462784,21,0,0,1,battery_saver,1571.6397519713187,61.15365459129144,13.612894153195235
39.088895991732734,116.3719746039966,82.32637010996085,75.41070072288421,76.65470249894713,28,1,1,0,battery_saver,2534.3355592156668,52.982830610444374,5.0
88.33405137724529,294.6411362120536,87.52850574632623,10.248300234482835,86.78645822855357,5,0,1,0,balanced,1745.2266572597055,44.495133184327514,15.51087463668258
42.28228520515036,117.93658100031794,50.037754625157355,46.19595243478457,43.91333751451725,37,0,0,0,performance,2202.9641408190328,87.55787415284539,5.1491820305174185
82.57694674979983,24.914762356229684,54.09268094643779,46.89864620934784,41.05574795649725,20,0,1,0,balanced,2712.3466830513416,58.86532552212731,16.831394859338857
46.71781631417075,27.857900019053126,79.97446679620919,87.44854481384449,84.79138627481169,9,1,1,1,battery_saver,3670.884468376436,47.59277812839903,5.179242024604945
40.80972079536622,177.6353626845664,53.38621406726192,58.94826246349993,31.38413804804661,34,0,1,0,balanced,3269.387008580494,61.06293746639936,8.101137756290676
48.954579638612614,180.20970196974142,51.51726729835856,25.905626376912174,51.50551363062463,26,0,1,1,balanced,2390.393485011054,60.8894478168845,10.58912569377036
33.6308980455935,126.20893815431384,86.45756339848583,21.671937894432464,27.489308682002473,18,0,1,1,balanced,3150.1193784828483,46.93885402718143,6.716484400047665
76.02289111674385,130.12126400129688,76.09394489502921,11.54233850805584,92.24566679252922,26,1,1,1,balanced,2177.8640116045917,69.27331680980504,8.46528586659663
52.75843705878552,17.12584226942049,86.8165273725165,68.08632516441536,46.702271178696286,6,1,1,1,balanced,3966.9765868996446,45.61827572565482,5.7143183499367565
27.060206038947644,155.44740660638942,24.642234930303843,62.168099056410476,29.12382084077455,34,1,1,1,balanced,2794.4829390467357,51.137397581608695,5.0
90.459584461084,151.91710313872517,52.19379379898211,54.88894145772954,72.28120515120207,36,0,1,1,performance,3565.3022683855443,79.77082864344581,10.673214709212278
41.46966603045509,45.71524624852641,80.82249157340222,3.675639865498951,32.018021038943075,21,0,1,0,performance,2229.445687394469,56.70294971661973,6.307801536620491
56.63752180582892,32.04797644716734,15.003304472039805,68.65459797548651,94.91532428532011,16,1,1,0,battery_saver,3435.2266283290382,75.48238630426073,7.127781590144542
91.11485054163195,37.94817468924766,76.51959388645656,57.76988194336313,43.08553133284703,15,1,1,1,balanced,4258.342874836397,51.58702550879873,10.455340910645262
64.30260961182924,31.207445700886296,21.46760450733825,86.74999812994395,69.81766408916533,24,0,1,0,performance,1555.626370704408,69.10386752345703,8.271338054984488
